genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000033813	Tcea1	21399	transcription elongation factor A (SII) 1	-13.2381273298106	-144269491.177792	6.7520704524942	2.10672213589952e-06	0.00038891547992965	-9662.1419303871
ENSMUSG00000001025	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	-13.2068775952162	-144269491.146514	6.34732789985584	2.12337142863949e-06	0.00038891547992965	-9455.10389241202
ENSMUSG00000025781	Atp5c1	11949	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	-13.5986411656811	-144269491.538339	6.65091957575625	2.20543440998166e-06	0.00039817542961926	-12405.0606272583
ENSMUSG00000029152	Ociad1	68095	OCIA domain containing 1	-13.5847240605234	-144269491.52441	6.65273039747502	2.2550282225652e-06	0.000399533825532357	-12285.9692790525
ENSMUSG00000036333	Kidins220	77480	kinase D-interacting substrate 220	-9.9924249068755	-10.071194172089	7.03385243306017	2.27618574444767e-06	0.000399533825532357	-1018.63742069733
ENSMUSG00000079555	Haus3	231123	HAUS augmin-like complex, subunit 3	-13.9559004973972	-144269491.895659	6.26486210460676	2.36923033888309e-06	0.000406853988400424	-15890.7599163484
ENSMUSG00000026980	Ly75	17076	lymphocyte antigen 75	-12.3495004325297	-144269490.288997	6.36431635268054	2.39998805256504e-06	0.000406853988400424	-5218.7928854244
ENSMUSG00000045827	Serpinb9	20723	serine (or cysteine) peptidase inhibitor, clade B, member 9	-15.3408934965896	-144269493.280728	7.23614905363086	2.4203121339437e-06	0.000406853988400424	-41502.0073293729
ENSMUSG00000028691	Prdx1	18477	peroxiredoxin 1	-13.9137813202272	-144269491.853501	6.90135441041513	2.48232268258353e-06	0.000406853988400424	-15433.5392406366
ENSMUSG00000017428	Psmd11	69077	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	-13.1067321203383	-144269491.046381	6.22050876341862	2.50213679334566e-06	0.000406853988400424	-8821.03435175946
ENSMUSG00000019794	Katna1	23924	katanin p60 (ATPase-containing) subunit A1	-13.8774563561415	-144269491.817333	5.5497185753527	2.52250670975965e-06	0.000406853988400424	-15049.7964715899
ENSMUSG00000029390	Tmed2	56334	transmembrane p24 trafficking protein 2	-10.0982491981624	-10.2460171408202	6.51502332890173	2.57334391887214e-06	0.000406853988400424	-1096.16495250963
ENSMUSG00000020790	Ankfy1	11736	ankyrin repeat and FYVE domain containing 1	-13.3337710368526	-144269491.273379	6.4140569351893	2.60092021529545e-06	0.000406853988400424	-10324.405117452
ENSMUSG00000009585	Apobec3	80287	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3	-13.0763535363902	-144269491.016002	6.3032598197519	2.60762565757512e-06	0.000406853988400424	-8637.23325806292
ENSMUSG00000002015	Bcap31	27061	B cell receptor associated protein 31	-12.6921634448	-144269490.631717	5.54607211185759	2.79409104523265e-06	0.000430630763776223	-6617.9260011643
ENSMUSG00000037072	Selenof	93684	selenoprotein F	-12.8923732719721	-144269490.831959	6.8276154691807	2.87405979465499e-06	0.000437618887769274	-7603.10643487918
ENSMUSG00000021670	Hmgcr	15357	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	-14.4850639184851	-144269492.42526	5.84088766985971	3.15337175333455e-06	0.000474432288317168	-22931.830792282
ENSMUSG00000027514	Zbp1	58203	Z-DNA binding protein 1	-13.3396087348503	-144269491.279133	6.1896323578401	3.24529891190468e-06	0.000477471295034252	-10366.2662601901
ENSMUSG00000040760	Appl1	72993	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	-12.6612489287308	-144269490.60083	6.30825646636696	3.249132091545e-06	0.000477471295034252	-6477.62362349701
ENSMUSG00000035024	Ncapd3	78658	non-SMC condensin II complex, subunit D3	-13.1055943782827	-144269491.045199	6.52664281560542	3.31281641896773e-06	0.000481234182792117	-8814.0806261427
ENSMUSG00000026011	Ctla4	12477	cytotoxic T-lymphocyte-associated protein 4	-15.5754472758283	-144269493.516869	5.58198393164358	3.38919163830849e-06	0.000486734135510713	-48828.8870863899
ENSMUSG00000039304	Tnfsf10	22035	tumor necrosis factor (ligand) superfamily, member 10	-12.0198963935389	-144269489.958903	6.1356372280292	3.8688929570941e-06	0.000549382799907362	-4152.87978141599
ENSMUSG00000032042	Srpr	67398	signal recognition particle receptor ('docking protein')	-13.8022588418871	-144269491.742015	6.33832113298693	3.93658889312965e-06	0.000552784560348583	-14285.4497981298
ENSMUSG00000057561	Eif1a	13664	eukaryotic translation initiation factor 1A	-14.0881470519322	-144269492.027943	6.34714324388118	3.99265755103105e-06	0.000553746490924544	-17416.2578535624
ENSMUSG00000024789	Jak2	16452	Janus kinase 2	-13.3805634233102	-144269491.320231	6.5954511068633	4.03107114773366e-06	0.000553746490924544	-10664.7566303087
ENSMUSG00000031592	Pcm1	18536	pericentriolar material 1	-13.5572045899393	-144269491.496902	7.33282284949234	4.10381411499833e-06	0.000556697818690834	-12053.8349065067
ENSMUSG00000030224	Strap	20901	serine/threonine kinase receptor associated protein	-14.5814852752416	-144269492.521284	7.12432847919415	4.14065476791727e-06	0.000556697818690834	-24516.8375373626
ENSMUSG00000056770	Setd3	52690	SET domain containing 3	-9.7648769418753	-9.83027527337994	7.13868929680102	4.22777948986137e-06	0.000562428180977558	-870.003226946523
ENSMUSG00000021451	Sema4d	20354	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	-7.67465703148922	-7.6990326256319	7.33966381205945	4.3905325667122e-06	0.00057141393768144	-204.31580961489
ENSMUSG00000042385	Gzmk	14945	granzyme K	-13.0681336781986	-144269491.007779	6.73419260268236	4.40293239755445e-06	0.00057141393768144	-8588.16193020021
ENSMUSG00000041028	Ghitm	66092	growth hormone inducible transmembrane protein	-13.4215873881831	-144269491.361314	6.42042359039306	4.44610903989096e-06	0.00057141393768144	-10972.3687169693
ENSMUSG00000021814	Anxa7	11750	annexin A7	-12.8363028974678	-144269490.775822	6.09974265850505	4.47618134439488e-06	0.00057141393768144	-7313.28007075596
ENSMUSG00000026020	Nop58	55989	NOP58 ribonucleoprotein	-11.0691562724913	-11.2164332102237	6.97071099801422	4.70746940294305e-06	0.000594929983143942	-2148.56286224774
ENSMUSG00000041459	Tardbp	230908	TAR DNA binding protein	-13.5923267647666	-144269491.532031	6.4650072802021	4.93862466007844e-06	0.000612105874770866	-12350.8846892486
ENSMUSG00000021111	Papola	18789	poly (A) polymerase alpha	-13.0764395984915	-144269491.016093	7.2131533174503	4.94024364825355e-06	0.000612105874770866	-8637.74851637731
ENSMUSG00000024006	Stk38	106504	serine/threonine kinase 38	-12.2884358130684	-144269490.227963	6.08371476466744	5.04951132136876e-06	0.000614399011749616	-5002.50785824498
ENSMUSG00000041483	Zfp281	226442	zinc finger protein 281	-13.3608824465139	-144269491.300633	5.94439753931501	5.05598173935433e-06	0.000614399011749616	-10520.2578620602
ENSMUSG00000066278	Vps37b	330192	vacuolar protein sorting 37B	-5.66036260000781	-5.66150735934755	8.24042176496843	5.16462210337938e-06	0.000621623753738178	-50.5753537272661
ENSMUSG00000027303	Ptpra	19262	protein tyrosine phosphatase, receptor type, A	-12.6618662681151	-144269490.601404	6.33000681880225	5.21687518116572e-06	0.000621989325845022	-6480.39603746201
ENSMUSG00000050075	Gpr171	229323	G protein-coupled receptor 171	-13.5202673085036	-144269491.460194	6.15974063874416	5.38395980489436e-06	0.000630692731489582	-11749.1381189833
ENSMUSG00000009470	Tnpo1	238799	transportin 1	-9.01900062228842	-9.06181265396089	7.12379171356115	5.38968309866077e-06	0.000630692731489582	-518.787756653998
ENSMUSG00000037808	Fam76b	72826	family with sequence similarity 76, member B	-13.3600681078032	-144269491.299711	5.96535319716989	5.68210108368332e-06	0.000658810949500824	-10514.3213088933
ENSMUSG00000029763	Exoc4	20336	exocyst complex component 4	-13.4867229474195	-144269491.426405	6.37149418179485	6.02714467395162e-06	0.000684701770696266	-11479.1082237349
ENSMUSG00000091649	Phf11b	236451	PHD finger protein 11B	-13.3535416392947	-144269491.293182	6.38748049673091	6.05556457830483e-06	0.000684701770696266	-10466.8640126991
ENSMUSG00000043183	Simc1	319719	SUMO-interacting motifs containing 1	-15.9947801302593	-144269493.935104	6.16746504370236	6.11906885525953e-06	0.000684701770696266	-65299.3101549176
ENSMUSG00000028383	Hsdl2	72479	hydroxysteroid dehydrogenase like 2	-12.9471563980567	-144269490.886812	5.90314435610992	6.16863854000503e-06	0.000684701770696266	-7897.36906768602
ENSMUSG00000054321	Taf4b	72504	TATA-box binding protein associated factor 4b	-14.269146334847	-144269492.209211	6.32105500028834	6.17629386448602e-06	0.000684701770696266	-19744.2689998412
ENSMUSG00000047804	Akap10	56697	A kinase (PRKA) anchor protein 10	-12.6266244554626	-144269490.56622	5.61137390172944	6.35546474934231e-06	0.000694667592517311	-6324.01228731501
ENSMUSG00000038759	Nup205	70699	nucleoporin 205	-12.4650024523593	-144269490.404477	5.66894997966309	6.37612286216237e-06	0.000694667592517311	-5653.78949007548
ENSMUSG00000024387	Csnk2b	13001	casein kinase 2, beta polypeptide	-13.0044714899876	-144269490.944094	6.67690149647477	6.59973111430369e-06	0.000712883776261282	-8217.42967837688
ENSMUSG00000090841	Myl6	17904	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	-6.98165235851845	-6.98442172728689	9.02725817258351	6.697049237478e-06	0.000717265324264805	-126.382452631353
ENSMUSG00000039841	Zfp800	627049	zinc finger protein 800	-12.9100637826575	-144269490.849737	5.23786006549487	6.76201472772797e-06	0.000718137328815345	-7696.91064037914
ENSMUSG00000066037	Hnrnpr	74326	heterogeneous nuclear ribonucleoprotein R	-13.3043752787285	-144269491.244041	7.29096727447454	7.02854875799606e-06	0.000736921411828143	-10116.1679853871
ENSMUSG00000064357	ATP6	17705	ATP synthase F0 subunit 6	2.39108252882558	2.3910823820376	15.3972782450415	7.11517551237827e-06	0.000736921411828143	5.24550811559309
ENSMUSG00000034765	Dusp5	240672	dual specificity phosphatase 5	-6.39992274816636	-6.40188408696267	7.35559711134108	7.14494259298205e-06	0.000736921411828143	-84.4439844555972
ENSMUSG00000029992	Gfpt1	14583	glutamine fructose-6-phosphate transaminase 1	-12.9047833165605	-144269490.844406	5.95195133393433	7.17212641674803e-06	0.000736921411828143	-7668.79036190089
ENSMUSG00000038252	Ncapd2	68298	non-SMC condensin I complex, subunit D2	-11.7051122665879	-144269489.644471	5.50231759392483	7.43386964319105e-06	0.0007576551979891	-3338.79607940456
ENSMUSG00000037070	Rbmxl1	19656	RNA binding motif protein, X-linked like-1	-13.7130704651209	-144269491.652795	6.31254579439707	7.60046685765077e-06	0.000764962483157353	-13429.0577869543
ENSMUSG00000029203	Ube2k	53323	ubiquitin-conjugating enzyme E2K	-13.9191579921164	-144269491.858917	6.21856311667245	7.62662390234424e-06	0.000764962483157353	-15491.1646531273
ENSMUSG00000001767	Crnkl1	66877	crooked neck pre-mRNA splicing factor 1	-13.3199670652386	-144269491.259633	6.57097026706437	7.92133913630172e-06	0.000788266803185678	-10226.0904062316
ENSMUSG00000001642	Akr1b3	11677	aldo-keto reductase family 1, member B3 (aldose reductase)	-12.3721021479347	-144269490.311633	6.04533829460681	8.23234346448883e-06	0.000801270510865331	-5301.19593098084
ENSMUSG00000034252	Senp6	215351	SUMO/sentrin specific peptidase 6	-12.8672853609606	-144269490.806911	6.78082837439031	8.2547988513185e-06	0.000801270510865331	-7472.03429283307
ENSMUSG00000025364	Pa2g4	18813	proliferation-associated 2G4	-9.15737784307135	-9.21241573274701	7.04027171156959	8.26660961814591e-06	0.000801270510865331	-571.012233001503
ENSMUSG00000042388	Dlgap3	242667	DLG associated protein 3	16.2196050191702	144269494.722048	4.09145030032608	8.35640866085812e-06	0.000801270510865331	76311.0850252707
ENSMUSG00000048279	Sacs	50720	sacsin	-12.8740581705547	-144269490.813674	6.44985794982198	8.36902258539513e-06	0.000801270510865331	-7507.19462684052
ENSMUSG00000027985	Lef1	16842	lymphoid enhancer binding factor 1	-12.675886283011	-144269490.615484	6.68565165384023	8.65422218204167e-06	0.000822346315313102	-6543.679089356
ENSMUSG00000060671	Atp8b2	54667	ATPase, class I, type 8B, member 2	-9.62832958975739	-9.776567126118	6.10353089170531	9.0163219051081e-06	0.000839488589718102	-791.436389163956
ENSMUSG00000007812	Zfp655	72611	zinc finger protein 655	-14.1878946439219	-144269492.128084	5.32571395708256	9.02811120266783e-06	0.000839488589718102	-18663.0174934518
ENSMUSG00000069309	Hist1h2an	319170	histone cluster 1, H2an	-13.0404130721706	-144269490.97987	6.92220037671539	9.03390158266038e-06	0.000839488589718102	-8424.72028698971
ENSMUSG00000028245	Nsmaf	18201	neutral sphingomyelinase (N-SMase) activation associated factor	-8.58632663660376	-8.63645667731537	7.19885616872365	9.10684541026658e-06	0.000840089870766051	-384.363261738763
ENSMUSG00000064210	Ano6	105722	anoctamin 6	-12.0020396091815	-144269489.941467	5.62375534509685	9.2058393475343e-06	0.00084306809908796	-4101.79481259348
ENSMUSG00000033487	Fndc3a	319448	fibronectin type III domain containing 3A	-12.6138774087756	-144269490.553431	5.83960709378054	9.29692401994809e-06	0.000845284358015136	-6268.38209855651
ENSMUSG00000039985	Fam60a	56306	family with sequence similarity 60, member A	-12.5065793598275	-144269490.446176	5.2171481012634	9.43113373731987e-06	0.000851361915516061	-5819.09611354841
ENSMUSG00000001416	Cct3	12462	chaperonin containing Tcp1, subunit 3 (gamma)	-12.8192805329736	-144269490.758898	6.4601792394338	1.00123681750335e-05	0.000894559834678503	-7227.49771861955
ENSMUSG00000068457	Uty	22290	ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome	-13.5052644338196	-144269491.445016	5.19275775877616	1.00512340975113e-05	0.000894559834678503	-11627.5895776783
ENSMUSG00000027665	Pik3ca	18706	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	-12.2441730649947	-144269490.183664	5.50021197038669	1.05038779028282e-05	0.000928307754796806	-4851.35845384566
ENSMUSG00000003348	Mob3a	208228	MOB kinase activator 3A	-12.5893073007362	-144269490.528755	6.11201386746827	1.09121106710287e-05	0.000957689268475425	-6162.5310736038
ENSMUSG00000040565	Btaf1	107182	B-TFIID TATA-box binding protein associated factor 1	-13.6181541862343	-144269491.557848	6.87877149826029	1.10959757062768e-05	0.000957989826529279	-12573.9837754757
ENSMUSG00000024083	Pja2	224938	praja ring finger ubiquitin ligase 2	-12.9413356001604	-144269490.880903	6.39739365006735	1.11091569037858e-05	0.000957989826529279	-7865.56998492441
ENSMUSG00000021832	Psmc6	67089	proteasome (prosome, macropain) 26S subunit, ATPase, 6	-12.9333344552799	-144269490.872957	6.43730719993032	1.11782016168551e-05	0.000957989826529279	-7822.06850225158
ENSMUSG00000028719	Cmpk1	66588	cytidine monophosphate (UMP-CMP) kinase 1	-12.8667281122743	-144269490.806277	6.38939422865664	1.12187446056602e-05	0.000957989826529279	-7469.14873688569
ENSMUSG00000015214	Mtmr1	53332	myotubularin related protein 1	-12.9330311547516	-144269490.872535	5.71457134875791	1.23491793161337e-05	0.00104565096961444	-7820.42422672678
ENSMUSG00000022895	Ets2	23872	E26 avian leukemia oncogene 2, 3' domain	-14.634912023757	-144269492.576793	4.87087043414098	1.24107964426465e-05	0.00104565096961444	-25441.7805966145
