genes	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	FC
ENSMUSG00000093904	Tomm20	67952	translocase of outer mitochondrial membrane 20 homolog (yeast)	-13.5076757456889	6.01444437281807	38.9316669141879	8.17406637044235e-08	7.37884648497503e-05	-11647.040111633
ENSMUSG00000075010	AW112010	107350	expressed sequence AW112010	8.02819290294185	8.28466208735769	37.5498798909277	9.54266639814673e-08	7.6248551066182e-05	261.051909798911
ENSMUSG00000037646	Vps13b	666173	vacuolar protein sorting 13B	12.3196507490187	7.16352578313443	38.1366710523583	9.65324273665858e-08	7.6248551066182e-05	5111.92427194568
ENSMUSG00000034042	Gpbp1l1	77110	GC-rich promoter binding protein 1-like 1	13.4826182279244	7.10060952210249	37.1668135587487	1.28998981715832e-07	9.58993606426283e-05	11446.4945726908
ENSMUSG00000042079	Hnrnpf	98758	heterogeneous nuclear ribonucleoprotein F	6.93372962686332	9.58139669313797	36.0364573349899	1.52278560033284e-07	0.000106916468983369	122.253302416897
ENSMUSG00000032116	Stt3a	16430	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)	12.2337243133772	7.78278285548434	36.0370208046824	1.81586789280936e-07	0.000111021255685559	4816.34931029135
ENSMUSG00000054766	Set	56086	SET nuclear oncogene	12.1934905229126	7.35318010557765	36.0026570217199	1.83498377711974e-07	0.000111021255685559	4683.88689411796
ENSMUSG00000026021	Sumo1	22218	small ubiquitin-like modifier 1	-9.94547026195021	6.89916807324808	35.4228265685245	1.84479060721374e-07	0.000111021255685559	-986.018060540986
ENSMUSG00000028248	Pnisr	66625	PNN interacting serine/arginine-rich	12.8253806673372	6.91727348456139	35.7697913015926	1.97015665614678e-07	0.000112347240883668	7258.12238107135
ENSMUSG00000031954	Cfdp1	23837	craniofacial development protein 1	13.6100791896962	6.51411390317191	35.5123331385995	2.1317168841087e-07	0.000112347240883668	12503.8017560803
ENSMUSG00000026491	Ahctf1	226747	AT hook containing transcription factor 1	13.2524791798509	6.92081143743079	35.5095861674774	2.13351304099385e-07	0.000112347240883668	9758.74006080151
ENSMUSG00000032253	Phip	83946	pleckstrin homology domain interacting protein	8.91149801325013	7.74373275152829	34.4909524511866	2.47518239336978e-07	0.000120679554943148	481.535387318747
ENSMUSG00000031715	Smarca5	93762	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	6.75000567629213	8.36752414740071	34.4813591984368	2.48272545380744e-07	0.000120679554943148	107.635164642831
ENSMUSG00000020128	Vps54	245944	VPS54 GARP complex subunit	12.1851749013508	7.42540364455883	34.8738526351477	2.59461890695548e-07	0.000121447384244827	4656.96686332177
ENSMUSG00000007739	Cct4	12464	chaperonin containing Tcp1, subunit 4 (delta)	12.4459479979134	6.50068187750913	33.8359775838139	3.58280131216846e-07	0.000159056760043437	5579.60778874357
ENSMUSG00000045382	Cxcr4	12767	chemokine (C-X-C motif) receptor 4	8.86386563058142	6.80074854489684	33.2752856417161	3.64982278941263e-07	0.000159056760043437	465.896483342749
ENSMUSG00000041408	Wapl	218914	WAPL cohesin release factor	11.9668227042309	7.68221051592719	33.5500766950033	3.91871145729843e-07	0.000165082251324459	4002.88014679377
ENSMUSG00000028552	Eps15	13858	epidermal growth factor receptor pathway substrate 15	13.8485256007282	7.6970289664928	32.8574094588591	4.87540519126647e-07	0.00019875926066847	14751.0047052292
ENSMUSG00000067194	Eif1ax	66235	eukaryotic translation initiation factor 1A, X-linked	-14.7482402165167	6.80969659454692	32.2464971013985	6.24329022222964e-07	0.000230835296254371	-27520.9035584101
ENSMUSG00000059495	Arhgef12	69632	Rho guanine nucleotide exchange factor (GEF) 12	14.0520967183164	6.21498121892638	32.0580168078646	6.28809191954884e-07	0.000230835296254371	16986.4495729963
ENSMUSG00000038252	Ncapd2	68298	non-SMC condensin I complex, subunit D2	12.0500620881448	5.50231759392483	31.9916844034734	6.42301104112724e-07	0.000230835296254371	4240.62762472146
ENSMUSG00000028719	Cmpk1	66588	cytidine monophosphate (UMP-CMP) kinase 1	13.7978931541121	6.38939422865664	31.9890608039682	6.42840886185254e-07	0.000230835296254371	14242.2864507754
ENSMUSG00000015961	Adss	11566	adenylosuccinate synthetase, non muscle	8.26884041451736	7.45392782218868	31.4178911429986	6.68014135893488e-07	0.000230835296254371	308.438792415989
ENSMUSG00000040710	St8sia4	20452	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	11.909996005273	6.64494185013483	31.8330042003574	6.75811517756901e-07	0.000230835296254371	3848.27452514866
ENSMUSG00000064145	Arih2	23807	ariadne RBR E3 ubiquitin protein ligase 2	13.4916714986697	6.84444861681604	31.5000838671919	7.5215920338677e-07	0.000250152316115842	11518.5500238622
ENSMUSG00000041650	Pcca	110821	propionyl-Coenzyme A carboxylase, alpha polypeptide	-14.9247763717186	6.59204821743009	31.4330166482	8.08962058976754e-07	0.000257867034769928	-31103.2210189171
ENSMUSG00000050075	Gpr171	229323	G protein-coupled receptor 171	13.7085384645744	6.15974063874416	31.2000165561586	8.28658919033676e-07	0.000257867034769928	13386.9386947941
ENSMUSG00000025781	Atp5c1	11949	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	13.0057322437712	6.65091957575625	31.1706499630623	8.36568161541941e-07	0.000257867034769928	8224.61392965032
ENSMUSG00000022013	Dnajc15	66148	DnaJ heat shock protein family (Hsp40) member C15	-9.90718952377681	7.21818007088705	30.3094235754327	9.64557663039621e-07	0.000283598858179791	-960.198933777309
ENSMUSG00000059820	AU019823	270156	expressed sequence AU019823	13.1410397752184	5.86043610512904	30.717245759893	9.69157862113371e-07	0.000283598858179791	9033.31482964466
ENSMUSG00000043535	Setx	269254	senataxin	12.1199176837236	7.82552487620182	30.6600651698312	9.87367444208798e-07	0.000283598858179791	4451.01202695569
ENSMUSG00000069049	Eif2s3y	26908	eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked	-14.222296188278	6.14159486458686	30.7178206498647	1.01818454730764e-06	0.000285951473530533	-19113.3916907121
ENSMUSG00000029152	Ociad1	68095	OCIA domain containing 1	12.8456853852942	6.65273039747502	30.4923045166646	1.04287313729028e-06	0.000286518058892926	7360.99657800462
ENSMUSG00000005683	Cs	12974	citrate synthase	13.4685324958277	6.67231382042926	30.1734267588099	1.15750424033606e-06	0.000298619771325381	11335.2806900552
ENSMUSG00000034940	Synrg	217030	synergin, gamma	13.3501637668521	6.20008346279867	30.1354771464296	1.17199337733628e-06	0.000298619771325381	10442.3859542762
ENSMUSG00000009575	Cbx5	12419	chromobox 5	-13.2417479033288	6.09553866553668	30.2730833882653	1.17602680796766e-06	0.000298619771325381	-9686.42040006907
ENSMUSG00000031592	Pcm1	18536	pericentriolar material 1	13.1767205506009	7.33282284949234	30.0540522304997	1.20372125828161e-06	0.000298619771325381	9259.51266860856
ENSMUSG00000034252	Senp6	215351	SUMO/sentrin specific peptidase 6	13.0001312178711	6.78082837439031	30.0506537656759	1.20506475214389e-06	0.000298619771325381	8192.74512329769
ENSMUSG00000001416	Cct3	12462	chaperonin containing Tcp1, subunit 3 (gamma)	13.1023743870201	6.4601792394338	29.9434786160525	1.24824335368199e-06	0.000302468479312101	8794.43017134447
ENSMUSG00000029804	Herc3	73998	hect domain and RLD 3	14.537722979571	6.61947661155849	29.8946098097263	1.26846252599631e-06	0.000302468479312101	23784.3170517095
ENSMUSG00000035024	Ncapd3	78658	non-SMC condensin II complex, subunit D3	12.4694284322828	6.52664281560542	29.7925813796939	1.31178138905931e-06	0.000307005429535769	5671.16113250733
ENSMUSG00000035173	Ccdc186	213993	coiled-coil domain containing 186	-12.7689614653994	5.35680761247972	29.6476357441895	1.44231703861677e-06	0.000321169091659598	-6979.75879396069
ENSMUSG00000041229	Phf8	320595	PHD finger protein 8	14.5184944102171	6.4881582581751	29.4775791011263	1.45549414499447e-06	0.000321169091659598	23469.4174248501
ENSMUSG00000021794	Glud1	14661	glutamate dehydrogenase 1	8.44835066352519	7.27634211565487	29.0720663461801	1.46238659243342e-06	0.000321169091659598	349.306738408307
ENSMUSG00000071657	Bscl2	14705	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	13.4104798067388	5.52380700072835	29.4394830129467	1.47395215352561e-06	0.000321169091659598	10888.2147533909
ENSMUSG00000028282	Casp8ap2	26885	caspase 8 associated protein 2	-12.148991414953	6.50786252817805	29.4348668674846	1.54661918092284e-06	0.000326804637065234	-4541.62041029206
ENSMUSG00000042064	Myo3b	329421	myosin IIIB	14.9926227346819	6.51001195063308	29.2846080836694	1.55153332995047e-06	0.000326804637065234	32600.8675102193
ENSMUSG00000072235	Tuba1a	22142	tubulin, alpha 1A	12.9384333131727	6.9018567286413	29.088738836508	1.65577276376669e-06	0.000343043544073498	7849.7626283185
ENSMUSG00000026377	Nifk	67949	nucleolar protein interacting with the FHA domain of MKI67	14.068685694765	6.27949477660405	28.8198127117283	1.81089238964027e-06	0.000369129968068931	17182.8972728349
ENSMUSG00000004591	Pkn2	109333	protein kinase N2	9.65156067122488	7.22381481216837	28.3483879763169	1.87108953302397e-06	0.000375346500291381	804.283699700799
ENSMUSG00000091144	Phf11c	628705	PHD finger protein 11C	-11.2982429685763	6.1376483666337	28.2018190694139	1.96740614270492e-06	0.000388501231742262	-2518.31488134894
ENSMUSG00000026466	Tor1aip1	208263	torsin A interacting protein 1	13.4690554811339	6.69390994439092	28.4974710568513	2.01693870255842e-06	0.000392154943429743	11339.390539819
ENSMUSG00000066442	Mthfs	107885	5, 10-methenyltetrahydrofolate synthetase	15.2921029345143	6.8850250880061	28.2673963027971	2.17881279712004e-06	0.000413807830930717	40121.9174534437
ENSMUSG00000038147	Cd84	12523	CD84 antigen	12.4621370563517	6.1806584145719	28.247013383585	2.19379052637743e-06	0.000413807830930717	5642.57141007045
ENSMUSG00000003623	Crot	74114	carnitine O-octanoyltransferase	9.36756909063471	6.64987752659441	27.7448766535276	2.30209228746312e-06	0.000424436217143871	660.570664011333
ENSMUSG00000029613	Eif2ak1	15467	eukaryotic translation initiation factor 2 alpha kinase 1	9.58672664684018	6.86198755381903	27.663925345936	2.36729540517318e-06	0.000424436217143871	768.939694732057
ENSMUSG00000030224	Strap	20901	serine/threonine kinase receptor associated protein	13.7402802036542	7.12432847919415	28.009888741832	2.37611472270069e-06	0.000424436217143871	13684.7380961263
ENSMUSG00000024387	Csnk2b	13001	casein kinase 2, beta polypeptide	12.4633483429275	6.67690149647477	27.9994763405296	2.38447313002175e-06	0.000424436217143871	5647.31090168008
ENSMUSG00000022672	Prkdc	19090	protein kinase, DNA activated, catalytic polypeptide	9.67928453462078	6.69386162514942	27.5194257877724	2.48849164098001e-06	0.000434680989611627	819.888852229793
ENSMUSG00000049606	Zfp644	52397	zinc finger protein 644	-7.58806395674393	6.64610569680133	27.4690715167395	2.53222354033215e-06	0.000434680989611627	-192.413198956878
ENSMUSG00000078427	Sarnp	66118	SAP domain containing ribonucleoprotein	12.0952705816128	8.09342069021538	27.8063022276524	2.54521231454822e-06	0.000434680989611627	4375.61649389428
ENSMUSG00000048120	Entpd1	12495	ectonucleoside triphosphate diphosphohydrolase 1	-12.6293794830985	5.8282990994582	27.8909245746844	2.58239467690932e-06	0.000435150719023733	-6336.10041015681
ENSMUSG00000011257	Pabpc4	230721	poly(A) binding protein, cytoplasmic 4	-8.72608873131492	7.68209806293204	27.2847875682253	2.699192459993e-06	0.000444965028077731	-423.462008390452
ENSMUSG00000019961	Tmpo	21917	thymopoietin	10.8826935246906	7.09634649926204	27.6198608085948	2.71105453093728e-06	0.000444965028077731	1888.06605629401
ENSMUSG00000066037	Hnrnpr	74326	heterogeneous nuclear ribonucleoprotein R	12.6527670698598	7.29096727447454	27.3153212154823	3.00653795099385e-06	0.000481208573279481	6439.65226005742
ENSMUSG00000054321	Taf4b	72504	TATA-box binding protein associated factor 4b	13.5743459561486	6.32105500028834	27.2921190623093	3.03038149337629e-06	0.000481208573279481	12197.9066197066
ENSMUSG00000005667	Mthfd2	17768	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase	-12.4840680854865	5.07998893511851	27.4003481576644	3.04610586029107e-06	0.000481208573279481	-5729.00183880744
ENSMUSG00000028397	Kdm4c	76804	lysine (K)-specific demethylase 4C	13.6555827268045	6.60931882659599	26.9801329547327	3.37079504264778e-06	0.00052592725616028	12904.4651483236
ENSMUSG00000025240	Sacm1l	83493	SAC1 suppressor of actin mutations 1-like (yeast)	14.3663675344917	6.77304459009788	26.8289535376662	3.54982968324053e-06	0.000537305028387183	21120.6634656671
ENSMUSG00000027985	Lef1	16842	lymphoid enhancer binding factor 1	12.0374019460592	6.68565165384023	26.8236489682511	3.55628836721163e-06	0.000537305028387183	4203.57746954752
ENSMUSG00000001767	Crnkl1	66877	crooked neck pre-mRNA splicing factor 1	12.6460049263101	6.57097026706437	26.8059771967838	3.57789330227067e-06	0.000537305028387183	6409.5392023321
ENSMUSG00000026965	Anapc2	99152	anaphase promoting complex subunit 2	11.8259818744093	5.60261405796527	26.7725388648497	3.61914826503241e-06	0.000537305028387183	3630.57382616775
ENSMUSG00000040565	Btaf1	107182	B-TFIID TATA-box binding protein associated factor 1	13.233946678526	6.87877149826029	26.7427693118677	3.65629311926711e-06	0.000537305028387183	9634.18343995426
ENSMUSG00000034160	Ogt	108155	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	13.7776342391824	6.70442032231689	26.6073074767192	3.83039044998559e-06	0.000556419247205952	14043.6880916607
ENSMUSG00000022601	Zbtb11	271377	zinc finger and BTB domain containing 11	-7.85958153139334	6.78456069093854	26.2003065560775	3.94282480932804e-06	0.000562366735939671	-232.257525294196
ENSMUSG00000028953	Abcf2	27407	ATP-binding cassette, sub-family F (GCN20), member 2	12.1372394049653	5.89256454511105	26.5103140406001	3.96032912633571e-06	0.000562366735939671	4504.77522093098
ENSMUSG00000040824	Snrpd2	107686	small nuclear ribonucleoprotein D2	13.7926802312405	6.1889571925076	26.4072657451505	4.10341269717901e-06	0.000576210329632759	14190.9173350362
ENSMUSG00000075602	Ly6a	110454	lymphocyte antigen 6 complex, locus A	-11.7340932004712	5.95867719895718	25.9903950669053	4.24559114106509e-06	0.00058799969027046	-3406.54417618907
ENSMUSG00000054199	Gon4l	76022	gon-4-like (C.elegans)	13.4578144343303	6.4625931389719	26.2456838600126	4.33869168647703e-06	0.00058799969027046	11251.3807299752
ENSMUSG00000024493	Lars	107045	leucyl-tRNA synthetase	13.3579958649383	6.73572955581016	26.2438703597252	4.34141053981575e-06	0.00058799969027046	10499.2297017184
ENSMUSG00000033107	Rnf125	67664	ring finger protein 125	11.6198521357538	6.83961391246797	26.22257206942	4.37347451221896e-06	0.00058799969027046	3147.1977931413
ENSMUSG00000025364	Pa2g4	18813	proliferation-associated 2G4	8.24816210467176	7.04027171156959	25.876418241657	4.42000113817319e-06	0.000587999730360345	304.049436318729
ENSMUSG00000032504	Pdcd6ip	18571	programmed cell death 6 interacting protein	6.24471044097637	7.780360156467	25.7974832310681	4.54513598788906e-06	0.000598348214738979	75.8307160556959
ENSMUSG00000024231	Cul2	71745	cullin 2	-9.675296023451	6.18755940093732	25.6946674441017	4.7136668712053e-06	0.000614137339363842	-817.625297171203
ENSMUSG00000021556	Golm1	105348	golgi membrane protein 1	-11.8500168836641	5.02462833133277	26.0229325439899	4.87237137064473e-06	0.000628337034512328	-3691.56509648595
ENSMUSG00000030654	Arl6ip1	54208	ADP-ribosylation factor-like 6 interacting protein 1	12.5843931207408	5.82410589138594	25.8478105770833	4.97981702531569e-06	0.000635706339049896	6141.5756620283
ENSMUSG00000021715	Cwc27	67285	CWC27 spliceosome-associated protein	13.3649516574831	5.97207081394619	25.7835585443636	5.09225765451839e-06	0.000640967927640404	10549.9727894769
ENSMUSG00000024542	Cep192	70799	centrosomal protein 192	9.00239650816526	7.04689911090812	25.4533089412439	5.1352774754467e-06	0.000640967927640404	512.851206821592
ENSMUSG00000079184	Mphosph8	75339	M-phase phosphoprotein 8	13.9826973943015	6.30665497739893	25.7382201993999	5.17318631265399e-06	0.000640967927640404	16188.6761785806
ENSMUSG00000024927	Rela	19697	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	-6.69792069496144	6.14251482779409	25.3733307974466	5.28347097351326e-06	0.000648276758866608	-103.818568843643
ENSMUSG00000076441	Ass1	11898	argininosuccinate synthetase 1	-9.31131394065836	6.34274975603111	25.2453209532915	5.52997177004733e-06	0.000670370047438618	-635.308689059662
ENSMUSG00000027303	Ptpra	19262	protein tyrosine phosphatase, receptor type, A	11.3475530879344	6.33000681880225	25.5035042079281	5.61407749957283e-06	0.000670370047438618	2605.87666477274
ENSMUSG00000039997	Ifi203	15950	interferon activated gene 203	7.01642448646606	8.07896921743248	25.1867531565568	5.64670491616789e-06	0.000670370047438618	129.465553602066
ENSMUSG00000028034	Fubp1	51886	far upstream element (FUSE) binding protein 1	11.4546416846983	7.48960497021733	25.470700722075	5.67873985944186e-06	0.000670370047438618	2806.66601974355
ENSMUSG00000020677	Ddx52	78394	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	13.3642150176495	6.00823836857718	25.4455948351179	5.72875179010688e-06	0.000670370047438618	10544.587350249
ENSMUSG00000020694	Tlk2	24086	tousled-like kinase 2 (Arabidopsis)	8.24409777784786	7.1721090058835	25.0762855913892	5.87389705392809e-06	0.000673434995567202	303.194080747106
ENSMUSG00000052137	Rbm12b2	77604	RNA binding motif protein 12 B2	-14.0122690404499	6.02744363434112	25.4701389420173	5.89823796894798e-06	0.000673434995567202	-16523.927792238
ENSMUSG00000020706	Ftsj3	56095	FtsJ RNA methyltransferase homolog 3 (E. coli)	7.17274280172782	6.90102900759555	25.0568677658483	5.9148033318531e-06	0.000673434995567202	144.281528490786
ENSMUSG00000016481	Cr1l	12946	complement component (3b/4b) receptor 1-like	-14.122121662594	6.31843773297365	25.3925719347505	6.05924162393764e-06	0.000678481279903635	-17831.2678132454
ENSMUSG00000028423	Nfx1	74164	nuclear transcription factor, X-box binding 1	11.4240002584968	7.02344153788518	24.9860581337059	6.0664966473422e-06	0.000678481279903635	2747.68376887877
ENSMUSG00000026020	Nop58	55989	NOP58 ribonucleoprotein	9.55776459830991	6.97071099801422	24.9174879335228	6.21724491050719e-06	0.000689241589289384	753.65717065033
ENSMUSG00000019470	Xab2	67439	XPA binding protein 2	11.7858292045612	5.33042400985392	25.1756681095184	6.29632762246602e-06	0.000690948424676489	3530.92192259418
ENSMUSG00000027108	Ola1	67059	Obg-like ATPase 1	13.7398187180834	5.87977992452111	25.0902596463122	6.48786035810185e-06	0.000690948424676489	13680.3613574272
ENSMUSG00000039068	Zzz3	108946	zinc finger, ZZ domain containing 3	10.3425341837845	7.06543831936795	24.7960556253758	6.49382573676356e-06	0.000690948424676489	1298.41349451618
ENSMUSG00000040760	Appl1	72993	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	10.9335274753345	6.30825646636696	25.0504830878115	6.57912054555721e-06	0.000690948424676489	1955.77877425712
ENSMUSG00000024381	Bin1	30948	bridging integrator 1	12.9223742973784	5.57495837051577	25.0145514270773	6.66270744183564e-06	0.000690948424676489	7762.86938056947
ENSMUSG00000029863	Casp2	12366	caspase 2	10.5046106779886	5.65945006232591	24.7113804036144	6.69422350961462e-06	0.000690948424676489	1452.79021757603
ENSMUSG00000039934	Gsap	212167	gamma-secretase activating protein	14.4485662128012	6.21348519064464	24.9959904447655	6.70631738534939e-06	0.000690948424676489	22358.9716037977
ENSMUSG00000035150	Eif2s3x	26905	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked	12.5221933356694	6.17714447194315	24.9787828512925	6.74701276279814e-06	0.000690948424676489	5882.41696582941
ENSMUSG00000021728	Emb	13723	embigin	10.4541250016702	7.03155282860918	24.6776904545142	6.77573229996882e-06	0.000690948424676489	1402.83051384514
ENSMUSG00000028330	Ncbp1	433702	nuclear cap binding protein subunit 1	-8.70427259019912	6.59399245520983	24.6722565360841	6.78897521741374e-06	0.000690948424676489	-417.106675121118
ENSMUSG00000026276	Sept2	18000	septin 2	11.3368163370844	7.31110898222926	24.6538488060028	6.83403648398173e-06	0.000690948424676489	2586.55532875566
ENSMUSG00000060904	Arl1	104303	ADP-ribosylation factor-like 1	-13.0503739135066	6.16476145818924	24.7752302845269	7.51567291586955e-06	0.000752414808139674	-8483.08859345718
ENSMUSG00000021540	Smad5	17129	SMAD family member 5	-13.3553889860574	5.02319674730191	24.7580530892112	7.56106034449585e-06	0.000752414808139674	-10480.2752408183
ENSMUSG00000035227	Spcs2	66624	signal peptidase complex subunit 2 homolog (S. cerevisiae)	-9.36820323410741	5.80499692969076	24.3193757615766	7.7091964297752e-06	0.000758542656427393	-660.861084814375
ENSMUSG00000000682	Cd52	23833	CD52 antigen	8.42177698313723	6.5315071816887	24.3073743371683	7.742681015915e-06	0.000758542656427393	342.93158655574
ENSMUSG00000029203	Ube2k	53323	ubiquitin-conjugating enzyme E2K	12.5974205555559	6.21856311667245	24.5610256102931	7.81801496135213e-06	0.000760031331396678	6197.28480485791
ENSMUSG00000029202	Pds5a	71521	PDS5 cohesin associated factor A	12.0544467541481	6.66755672101391	24.5094565931331	7.96198623977546e-06	0.000768118947315132	4253.53542513229
ENSMUSG00000055302	Mrfap1	67568	Morf4 family associated protein 1	12.3417242439359	5.00700405579088	24.4231513022471	8.20913828594307e-06	0.000785962800437489	5190.73903996311
ENSMUSG00000084786	Ubl5	66177	ubiquitin-like 5	13.5296799235109	5.94410058221249	24.3455731183186	8.43811163828456e-06	0.000801810938982258	11826.0439511662
ENSMUSG00000062526	Mppe1	225651	metallophosphoesterase 1	13.3652061795749	5.54843403064098	24.3211485592238	8.51156868074183e-06	0.000802755261098621	10551.8341932693
ENSMUSG00000037234	Hook3	320191	hook microtubule tethering protein 3	11.3916386834717	5.90668107089346	24.2959176058291	8.58814992585652e-06	0.000803978064910923	2686.73568418717
ENSMUSG00000032115	Hyou1	12282	hypoxia up-regulated 1	11.4254986642969	5.83978678117299	24.2604399764857	8.69704675179049e-06	0.000808185859184766	2750.53903904035
ENSMUSG00000043008	Klhl6	239743	kelch-like 6	11.2445156762993	6.09403328163308	24.2115839761834	8.84936452184288e-06	0.000816337728664601	2426.25534577649
ENSMUSG00000023186	Vwa5a	67776	von Willebrand factor A domain containing 5A	-11.8285183348289	5.65769992328383	24.2792618505321	8.94807045678883e-06	0.00081946169878911	-3636.96249909094
ENSMUSG00000021178	Psmc1	19179	protease (prosome, macropain) 26S subunit, ATPase 1	13.4285336563462	5.76172286853902	24.1160906715821	9.15515147463183e-06	0.000832394275801418	11025.3257123695
ENSMUSG00000039361	Picalm	233489	phosphatidylinositol binding clathrin assembly protein	-5.9627065729707	7.68149929435193	23.7078192460604	9.62331669549387e-06	0.000868710545697511	-62.366810418816
ENSMUSG00000042385	Gzmk	14945	granzyme K	11.1804203190362	6.73419260268236	23.692374305184	1.06506112155624e-05	0.000941795360891784	2320.82225381207
ENSMUSG00000034028	Cd226	225825	CD226 antigen	-7.87784433358064	7.12051916234595	23.4247920140633	1.0670370611511e-05	0.000941795360891784	-235.216317021975
ENSMUSG00000031231	Cox7b	66142	cytochrome c oxidase subunit VIIb	12.2549866157524	6.33984769149023	23.6362574942115	1.08669409770045e-05	0.000941795360891784	4887.85785735118
ENSMUSG00000039000	Ube3c	100763	ubiquitin protein ligase E3C	13.7622449973818	6.12813420644164	23.6238812110292	1.09152638451535e-05	0.000941795360891784	13894.6800842828
ENSMUSG00000021395	Spin1	20729	spindlin 1	13.061935413722	5.84331074144999	23.620463100322	1.09286491340471e-05	0.000941795360891784	8551.343676056
ENSMUSG00000028245	Nsmaf	18201	neutral sphingomyelinase (N-SMase) activation associated factor	7.20861678721218	7.19885616872365	23.3546467564776	1.09477269939271e-05	0.000941795360891784	147.914203826109
ENSMUSG00000022136	Dnajc3	100037258	DnaJ heat shock protein family (Hsp40) member C3	12.2892948744553	6.28417782657762	23.6138549762947	1.09545749367853e-05	0.000941795360891784	5005.4875184957
ENSMUSG00000026721	Rabgap1l	29809	RAB GTPase activating protein 1-like	7.5916640253712	7.59212514840371	23.301093195134	1.11645138546527e-05	0.00095335896010203	192.893942076938
ENSMUSG00000050244	Heatr1	217995	HEAT repeat containing 1	11.4264863102434	6.42860020083172	23.5255755656255	1.13071279855498e-05	0.000959056936116636	2752.42265874099
ENSMUSG00000041483	Zfp281	226442	zinc finger protein 281	11.446821401786	5.94439753931501	23.4386613012975	1.16657766908661e-05	0.000982880572127769	2791.49334582794
ENSMUSG00000035161	Ints6	18130	integrator complex subunit 6	7.96514099606395	6.47223955713932	23.130056765069	1.18872276326507e-05	0.000992893092912925	249.888551429432
ENSMUSG00000044452	Zfp507	668501	zinc finger protein 507	13.010714039336	5.54008245338991	23.3736563433249	1.19417431652765e-05	0.000992893092912925	8253.06358007583
ENSMUSG00000001729	Akt1	11651	thymoma viral proto-oncogene 1	11.441382249002	5.3313798632152	23.3277334500322	1.21407889270829e-05	0.00100188351034178	2780.98885758538
ENSMUSG00000078920	Ifi47	15953	interferon gamma inducible protein 47	12.9481911160057	5.99135889395069	23.3123071840652	1.22084238481274e-05	0.00100188351034178	7903.03518585996
