genes	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	FC
ENSMUSG00000001416	Cct3	12462	chaperonin containing Tcp1, subunit 3 (gamma)	12.9625868249402	6.4601792394338	24.709643578715	7.41805566685127e-06	0.00135868677561835	7982.2891520866
ENSMUSG00000005683	Cs	12974	citrate synthase	13.1871339890125	6.67231382042926	24.5357599090805	7.88821068486704e-06	0.00140001522338356	9326.59004467355
ENSMUSG00000030654	Arl6ip1	54208	ADP-ribosylation factor-like 6 interacting protein 1	13.4311154335514	5.82410589138594	24.5309970552856	7.90151661826766e-06	0.00140001522338356	11045.0737663452
ENSMUSG00000039068	Zzz3	108946	zinc finger, ZZ domain containing 3	11.3955824884157	7.06543831936795	24.1614583613292	8.1620896753055e-06	0.00140001522338356	2694.09029284479
ENSMUSG00000021794	Glud1	14661	glutamate dehydrogenase 1	8.66326254592885	7.27634211565487	24.1126374990149	8.30762755355092e-06	0.00140001522338356	405.416935591409
ENSMUSG00000015961	Adss	11566	adenylosuccinate synthetase, non muscle	8.0558474889923	7.45392782218868	24.0845701219035	8.39251559553141e-06	0.00140001522338356	266.104203357389
ENSMUSG00000078427	Sarnp	66118	SAP domain containing ribonucleoprotein	12.461911818859	8.09342069021538	24.3514562278744	8.42051691307022e-06	0.00140001522338356	5641.69054516389
ENSMUSG00000043535	Setx	269254	senataxin	11.9136998287753	7.82552487620182	24.3431462023081	8.44538100156153e-06	0.00140001522338356	3858.16687324862
ENSMUSG00000041650	Pcca	110821	propionyl-Coenzyme A carboxylase, alpha polypeptide	-14.2351491761427	6.59204821743009	24.414970702806	8.52992342146973e-06	0.00140001522338356	-19284.4339096919
ENSMUSG00000029863	Casp2	12366	caspase 2	11.5088712619793	5.65945006232591	23.9273007875607	8.88512221289904e-06	0.00143961762213613	2914.17391245654
ENSMUSG00000091144	Phf11c	628705	PHD finger protein 11C	-11.4823998247125	6.1376483666337	23.7717441614478	9.40196232187194e-06	0.00150407594713693	-2861.19046743383
ENSMUSG00000028953	Abcf2	27407	ATP-binding cassette, sub-family F (GCN20), member 2	12.6692353937634	5.89256454511105	23.9605612447114	9.67693716543406e-06	0.00152782354488945	6513.58186152955
ENSMUSG00000035173	Ccdc186	213993	coiled-coil domain containing 186	-12.6876495116566	5.35680761247972	24.0243579953624	9.79219078462143e-06	0.00152782354488945	-6597.25206110909
ENSMUSG00000062526	Mppe1	225651	metallophosphoesterase 1	14.4406263068414	5.54843403064098	23.824295403451	1.01595218206245e-05	0.00156340941780608	22236.2564722494
ENSMUSG00000076441	Ass1	11898	argininosuccinate synthetase 1	-10.2979016532034	6.34274975603111	23.5300794230893	1.02676833104846e-05	0.00156340941780608	-1258.85958219056
ENSMUSG00000024493	Lars	107045	leucyl-tRNA synthetase	13.8369055378461	6.73572955581016	23.7442326831151	1.04546806643868e-05	0.00157293159805382	14632.6712022315
ENSMUSG00000021178	Psmc1	19179	protease (prosome, macropain) 26S subunit, ATPase 1	14.5285312976247	5.76172286853902	23.6970964389067	1.06326130347378e-05	0.00158070824661598	23633.2643896441
ENSMUSG00000034586	Hid1	217310	HID1 domain containing	13.6811196488796	5.21703555488253	23.6478264412494	1.08219716186928e-05	0.00158070824661598	13134.91868678
ENSMUSG00000026276	Sept2	18000	septin 2	12.1621243223491	7.31110898222926	23.3712026187994	1.0881596570311e-05	0.00158070824661598	4583.15169589964
ENSMUSG00000022672	Prkdc	19090	protein kinase, DNA activated, catalytic polypeptide	9.8522804042894	6.69386162514942	23.2397697308307	1.14182392704297e-05	0.00161979497934501	924.340383593972
ENSMUSG00000025364	Pa2g4	18813	proliferation-associated 2G4	8.85422416716817	7.04027171156959	23.2394683301073	1.14195009978739e-05	0.00161979497934501	462.793299722118
ENSMUSG00000024381	Bin1	30948	bridging integrator 1	13.6737126409359	5.57495837051577	23.4699849366929	1.15351755136138e-05	0.00161979497934501	13067.6549065197
ENSMUSG00000034252	Senp6	215351	SUMO/sentrin specific peptidase 6	12.512736199692	6.78082837439031	23.3823700348892	1.19043599076882e-05	0.00164201592465732	5843.98273121736
ENSMUSG00000041035	Dpcd	226162	deleted in primary ciliary dyskinesia	-18.9770403319414	2.59909823479529	23.4638272802277	1.19532730707765e-05	0.00164201592465732	-516010.297911567
ENSMUSG00000032615	Nt5m	103850	5',3'-nucleotidase, mitochondrial	-18.7905835838661	1.60044981497249	23.851867431876	1.2563585939121e-05	0.0016685667139394	-453449.883625265
ENSMUSG00000004056	Akt2	11652	thymoma viral proto-oncogene 2	13.21573110909	5.83646645197345	23.2077656944097	1.26772311885545e-05	0.0016685667139394	9513.30626738058
ENSMUSG00000028397	Kdm4c	76804	lysine (K)-specific demethylase 4C	13.7232939183241	6.60931882659599	23.1559547261941	1.29164791410726e-05	0.0016685667139394	13524.5588726441
ENSMUSG00000016481	Cr1l	12946	complement component (3b/4b) receptor 1-like	-14.8327572805291	6.31843773297365	23.2454055845616	1.29249571862954e-05	0.0016685667139394	-29181.3150803736
ENSMUSG00000029571	Tmem106b	71900	transmembrane protein 106B	13.7171417331043	6.2443513549652	23.1229190091922	1.30714775307374e-05	0.0016685667139394	13467.0079481231
ENSMUSG00000026466	Tor1aip1	208263	torsin A interacting protein 1	13.1724092783136	6.69390994439092	23.1184542200559	1.30925736201425e-05	0.0016685667139394	9231.88334238669
ENSMUSG00000040824	Snrpd2	107686	small nuclear ribonucleoprotein D2	13.9752684245755	6.1889571925076	23.1043392659498	1.3159500033931e-05	0.0016685667139394	16105.5289660998
ENSMUSG00000025439	Clns1a	12729	chloride channel, nucleotide-sensitive, 1A	15.4608550929006	6.79742048584712	23.0912868990159	1.3221705025813e-05	0.0016685667139394	45100.4776656122
ENSMUSG00000028330	Ncbp1	433702	nuclear cap binding protein subunit 1	-9.66036613690032	6.59399245520983	22.8177863158061	1.33348028254376e-05	0.0016685667139394	-809.207643476822
ENSMUSG00000035161	Ints6	18130	integrator complex subunit 6	9.09477799914514	6.47223955713932	22.753016408757	1.36573288242401e-05	0.00168946341246012	546.765346596235
ENSMUSG00000021556	Golm1	105348	golgi membrane protein 1	-12.4464929938151	5.02462833133277	23.069095331874	1.37691669159197e-05	0.00168946341246012	-5581.7159527882
ENSMUSG00000075602	Ly6a	110454	lymphocyte antigen 6 complex, locus A	-12.0868209144565	5.95867719895718	22.5967117522993	1.44694738796736e-05	0.00175831933549341	-4350.064009441
ENSMUSG00000040760	Appl1	72993	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	11.5516170215729	6.30825646636696	22.798702171826	1.46994493775572e-05	0.00176415059439317	3001.81015117213
ENSMUSG00000020790	Ankfy1	11736	ankyrin repeat and FYVE domain containing 1	12.0008445770596	6.4140569351893	22.7481907986393	1.49714867058554e-05	0.00176415059439317	4098.39856679787
ENSMUSG00000037376	Trmt6	66926	tRNA methyltransferase 6	16.7648779421256	5.90248710689145	22.7337514714177	1.50502112675875e-05	0.00176415059439317	111360.49025766
ENSMUSG00000005667	Mthfd2	17768	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase	-12.6102971093481	5.07998893511851	22.8172686783535	1.50758240381756e-05	0.00176415059439317	-6252.84530144652
ENSMUSG00000079184	Mphosph8	75339	M-phase phosphoprotein 8	14.1922116194258	6.30665497739893	22.6477374002268	1.55281817952321e-05	0.00179419535049588	18718.9464658665
ENSMUSG00000036875	Dna2	327762	DNA replication helicase/nuclease 2	-18.7107345390784	2.11193637087136	23.7223596306265	1.56165127832368e-05	0.00179419535049588	-429034.619147483
ENSMUSG00000019961	Tmpo	21917	thymopoietin	10.9303167661291	7.09634649926204	22.5207610622333	1.62628460055375e-05	0.00185162025061246	1951.43103998729
ENSMUSG00000003348	Mob3a	208228	MOB kinase activator 3A	12.193531504364	6.11201386746827	22.4438279472071	1.67254852966974e-05	0.00188729181410412	4684.01994733037
ENSMUSG00000048120	Entpd1	12495	ectonucleoside triphosphate diphosphohydrolase 1	-12.5461722036763	5.8282990994582	22.4574669967899	1.71709660467634e-05	0.00189925900271594	-5981.00498069913
ENSMUSG00000001767	Crnkl1	66877	crooked neck pre-mRNA splicing factor 1	12.6366470613324	6.57097026706437	22.361316464126	1.7236923678075e-05	0.00189925900271594	6368.09905354214
ENSMUSG00000025240	Sacm1l	83493	SAC1 suppressor of actin mutations 1-like (yeast)	14.1211800176823	6.77304459009788	22.3267277004037	1.74561357843889e-05	0.00189925900271594	17819.6331685823
ENSMUSG00000055302	Mrfap1	67568	Morf4 family associated protein 1	12.9230566626318	5.00700405579088	22.3201398905866	1.7498215063365e-05	0.00189925900271594	7766.5419274986
ENSMUSG00000031591	Asah1	11886	N-acylsphingosine amidohydrolase 1	17.070794961946	5.91129213282117	22.2716342402908	1.78113112903215e-05	0.00189925900271594	137664.300818526
ENSMUSG00000020677	Ddx52	78394	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	13.5821173981087	6.00823836857718	22.2553888194228	1.79174718309333e-05	0.00189925900271594	12263.7910229948
ENSMUSG00000027303	Ptpra	19262	protein tyrosine phosphatase, receptor type, A	11.7146708476278	6.33000681880225	22.2553432977301	1.79177702295916e-05	0.00189925900271594	3360.99072868057
ENSMUSG00000027108	Ola1	67059	Obg-like ATPase 1	14.0051929639821	5.87977992452111	22.2026992162754	1.8266342958166e-05	0.00189925900271594	16443.0802826167
ENSMUSG00000039934	Gsap	212167	gamma-secretase activating protein	14.6842100437813	6.21348519064464	22.2014390262255	1.82747730523307e-05	0.00189925900271594	26326.1702668957
ENSMUSG00000029426	Scarb2	12492	scavenger receptor class B, member 2	13.3718748745814	6.35679398201226	22.1925492766348	1.8334356569975e-05	0.00189925900271594	10600.7217575443
ENSMUSG00000022811	Zfp148	22661	zinc finger protein 148	11.5655675876091	6.55305216933859	22.1576615546641	1.85701524173766e-05	0.00190804541667321	3030.97783701174
ENSMUSG00000028423	Nfx1	74164	nuclear transcription factor, X-box binding 1	11.6381408018415	7.02344153788518	21.8751883243974	1.89231125001411e-05	0.0019286314175547	3187.34794167464
ENSMUSG00000060147	Serpinb6a	20719	serine (or cysteine) peptidase inhibitor, clade B, member 6a	8.93366607563495	6.77140446949144	21.8296579488422	1.92480866393309e-05	0.00194605855158291	488.991668936661
ENSMUSG00000032939	Nup93	71805	nucleoporin 93	-14.1343127625727	4.46612554133814	22.0195417330561	2.01369785070542e-05	0.00200094185995318	-17982.5844961576
ENSMUSG00000029923	Rab19	19331	RAB19, member RAS oncogene family	15.1600272483873	5.2377782219085	21.9231194425692	2.02395571816727e-05	0.00200094185995318	36611.95642907
ENSMUSG00000031755	Bbs2	67378	Bardet-Biedl syndrome 2 (human)	20.4628927831685	3.38020748438625	22.2726762162144	2.02659090104453e-05	0.00200094185995318	1445255.15060411
ENSMUSG00000034028	Cd226	225825	CD226 antigen	-8.85613634091601	7.12051916234595	21.6495070988279	2.0591865692253e-05	0.00201736433037747	-463.407100900414
ENSMUSG00000066037	Hnrnpr	74326	heterogeneous nuclear ribonucleoprotein R	12.3873185218684	7.29096727447454	21.781225647049	2.13246918362552e-05	0.0020730881186661	5357.40453439742
ENSMUSG00000060904	Arl1	104303	ADP-ribosylation factor-like 1	-13.5434008046015	6.16476145818924	21.8257779802203	2.16152088165618e-05	0.00208529014521914	-11939.0531472627
ENSMUSG00000018425	Dhx40	67487	DEAH (Asp-Glu-Ala-His) box polypeptide 40	15.1859439121187	5.89852900144449	21.7053274760373	2.19298203439799e-05	0.0020901471846537	37275.5989094538
ENSMUSG00000000682	Cd52	23833	CD52 antigen	8.94730520487221	6.5315071816887	21.4738322136627	2.19963265990617e-05	0.0020901471846537	493.636480251496
ENSMUSG00000035150	Eif2s3x	26905	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked	12.7522243885275	6.17714447194315	21.6223090402772	2.26122318305443e-05	0.00212613318983726	6899.25270278343
ENSMUSG00000059820	AU019823	270156	expressed sequence AU019823	11.9619378524118	5.86043610512904	21.60499166149	2.27573464370865e-05	0.00212613318983726	3989.34962933989
ENSMUSG00000031592	Pcm1	18536	pericentriolar material 1	12.1990340940236	7.33282284949234	21.5904752301675	2.28797368110355e-05	0.00212613318983726	4701.91940242555
ENSMUSG00000030516	Tjp1	21872	tight junction protein 1	14.0305318197944	5.16048147571528	21.5529166245021	2.31995900680945e-05	0.00212758282209913	16734.4303335883
ENSMUSG00000021728	Emb	13723	embigin	10.6776118288429	7.03155282860918	21.3029249553759	2.34583804304882e-05	0.00212758282209913	1637.87759660923
ENSMUSG00000071716	Apol7e	666348	apolipoprotein L 7e	8.27316760854838	8.15313413298775	21.3024073066754	2.346295897502e-05	0.00212758282209913	309.365307074909
ENSMUSG00000025323	Sp4	20688	trans-acting transcription factor 4	11.1135396852952	6.80387762340009	21.5007578843179	2.3651520460303e-05	0.00212758282209913	2215.6890085205
ENSMUSG00000003623	Crot	74114	carnitine O-octanoyltransferase	9.05340091931259	6.64987752659441	21.2716053876756	2.37370769042553e-05	0.00212758282209913	531.306635045169
ENSMUSG00000034160	Ogt	108155	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	13.3965040691046	6.70442032231689	21.467634478358	2.39432688550543e-05	0.00213095092809983	10783.2472136505
ENSMUSG00000029613	Eif2ak1	15467	eukaryotic translation initiation factor 2 alpha kinase 1	9.23968556547312	6.86198755381903	21.2103721597213	2.42919437088902e-05	0.00214686422792276	604.536469928158
ENSMUSG00000052572	Dlg2	23859	discs large MAGUK scaffold protein 2	-18.1161489380128	2.16715523402286	21.936611935961	2.45053323756332e-05	0.00215068326780036	-284121.589904706
ENSMUSG00000026721	Rabgap1l	29809	RAB GTPase activating protein 1-like	8.23269947845863	7.59212514840371	20.9331231770091	2.69781630405938e-05	0.00235137947935879	300.808073524771
ENSMUSG00000004591	Pkn2	109333	protein kinase N2	8.99167770455379	7.22381481216837	20.8992745633499	2.73266451458958e-05	0.00236543932434131	509.054991698513
ENSMUSG00000052748	Swt1	66875	SWT1 RNA endoribonuclease homolog (S. cerevisiae)	13.6643070207462	5.43693504595755	21.087960710754	2.75680530989533e-05	0.00237010241540525	12982.7377119745
ENSMUSG00000074748	Atxn7l3b	382423	ataxin 7-like 3B	13.9348453663585	4.69802686602873	21.0577779668476	2.78797171340901e-05	0.00238070179149075	15660.5294373026
ENSMUSG00000026484	Rnf2	19821	ring finger protein 2	14.2503374794636	6.48932143810025	21.0347338685886	2.81201367054092e-05	0.00238511602471787	19488.5276527004
ENSMUSG00000021886	Gpr65	14744	G-protein coupled receptor 65	14.4042698383282	5.58897787176148	21.0061622431645	2.84212258804958e-05	0.00239458301785138	21682.8960106984
ENSMUSG00000064179	Tnnt1	21955	troponin T1, skeletal, slow	-18.2942725747765	3.79933898195737	21.4239631432976	2.94069313466972e-05	0.00243405167805622	-321458.411180916
ENSMUSG00000022013	Dnajc15	66148	DnaJ heat shock protein family (Hsp40) member C15	-9.06530413908134	7.21818007088705	20.7036544449934	2.9434368103074e-05	0.00243405167805622	-535.708411646573
ENSMUSG00000079509	Zfx	22764	zinc finger protein X-linked	9.80777091986884	6.64283999867047	20.7006994760263	2.9467471652366e-05	0.00243405167805622	896.258396800411
ENSMUSG00000023186	Vwa5a	67776	von Willebrand factor A domain containing 5A	-12.2582682650751	5.65769992328383	20.9251273218937	3.01279370712766e-05	0.00247244719939476	-4898.98875605183
