genes	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	FC
ENSMUSG00000066278	Vps37b	330192	vacuolar protein sorting 37B	4.61290131811317	8.24042176496843	32.7435848461569	4.33327010778933e-07	0.000288230882222324	24.4693066620829
ENSMUSG00000018930	Ccl4	20303	chemokine (C-C motif) ligand 4	6.42880336225985	8.35312457715891	28.189496400291	1.97573494754402e-06	0.0012058331186137	86.1514612844521
ENSMUSG00000030103	Bhlhe40	20893	basic helix-loop-helix family, member e40	3.66344100284056	8.44056752429316	28.1485428513894	2.00367902285865e-06	0.0012058331186137	12.6708464847942
ENSMUSG00000021025	Nfkbia	18035	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha	4.3925890904711	7.97394982883536	27.4157046663801	2.57944339579919e-06	0.00148177298345955	21.0039547919381
ENSMUSG00000015312	Gadd45b	17873	growth arrest and DNA-damage-inducible 45 beta	6.44403254433651	6.75371236330222	27.1159199224929	2.86223218519966e-06	0.0015727343633284	87.0656985611716
ENSMUSG00000005483	Dnajb1	81489	DnaJ heat shock protein family (Hsp40) member B1	4.16485916552352	8.87840347818287	26.8882718615131	3.0983605408511e-06	0.00163154502146984	17.9369061797803
ENSMUSG00000052837	Junb	16477	jun B proto-oncogene	3.46210297248266	8.54707022012076	24.7830881023359	6.52410696213936e-06	0.00329806655150069	11.0203869240594
ENSMUSG00000030156	Cd69	12515	CD69 antigen	5.72814204792368	8.73534846494158	23.2455165221878	1.13942096612513e-05	0.00553846237303438	53.008141256311
ENSMUSG00000033450	Tagap	72536	T cell activation Rho GTPase activating protein	4.4029474090833	9.74747836561436	23.0245318492276	1.23572094734429e-05	0.00578408938242114	21.1553024887869
ENSMUSG00000000982	Ccl3	20302	chemokine (C-C motif) ligand 3	6.35886746342706	9.03706823352629	22.8765818349829	1.3048876436607e-05	0.00588970358592283	82.0748022356984
ENSMUSG00000034765	Dusp5	240672	dual specificity phosphatase 5	4.29488222137507	7.35559711134108	22.6814529637841	1.4023123628309e-05	0.00611118056601962	19.6285571360369
ENSMUSG00000033730	Egr3	13655	early growth response 3	6.5474281266609	7.57507717814277	22.4427436313534	1.53186243813247e-05	0.0064532258310394	93.5345929471369
ENSMUSG00000037868	Egr2	13654	early growth response 2	6.28688627404208	7.91762135052328	22.0798732364042	1.75310656728307e-05	0.00712572588925406	78.0802774381318
ENSMUSG00000015656	Hspa8	15481	heat shock protein 8	1.71029230538231	13.6935327657234	22.0027468359529	1.80426672302682e-05	0.00712572588925406	3.27227116406333
ENSMUSG00000032515	Csrnp1	215418	cysteine-serine-rich nuclear protein 1	5.29502058355833	6.26113424440159	21.8562296600842	1.90577322293921e-05	0.00719665895210303	39.2608794201876
ENSMUSG00000022346	Myc	17869	myelocytomatosis oncogene	4.52231721858809	7.79588947824656	21.8059109683311	1.94198768353817e-05	0.00719665895210303	22.9801644739964
ENSMUSG00000026034	Clk1	12747	CDC-like kinase 1	3.56372308584658	9.63439710328699	21.7365791145099	1.99306111191332e-05	0.00719665895210303	11.8246295861743
ENSMUSG00000020893	Per1	18626	period circadian clock 1	4.01894573588901	7.29743412608246	21.5683149787808	2.1229014414741e-05	0.00745256344926381	16.2115006276527
ENSMUSG00000021127	Zfp36l1	12192	zinc finger protein 36, C3H type-like 1	3.74488901992957	7.59440105228064	21.1015334036092	2.53117062544171e-05	0.00864565793630605	13.4067627927802
ENSMUSG00000040435	Ppp1r15a	17872	protein phosphatase 1, regulatory (inhibitor) subunit 15A	3.25003489333699	8.59582357627942	20.2546636980785	3.49362319765155e-05	0.0116190552557685	9.51388702218614
ENSMUSG00000044786	Zfp36	22695	zinc finger protein 36	4.36178317405318	7.48648127873428	19.9916117372468	3.8646677890881e-05	0.0122701373360637	20.5602111260044
ENSMUSG00000047407	Tgif1	21815	TGFB-induced factor homeobox 1	4.89896402452915	6.85478915746683	19.9789231885892	3.88356934200465e-05	0.0122701373360637	29.8356235667561
ENSMUSG00000024042	Sik1	17691	salt inducible kinase 1	4.25244074500366	6.645760400498	19.838184863283	4.09978228608114e-05	0.0126373289101203	19.0595314093984
ENSMUSG00000021356	Irf4	16364	interferon regulatory factor 4	5.01332843754029	6.88047852703709	15.9115719324193	0.000195305055218101	0.0587682211391989	32.2970040385446
ENSMUSG00000017418	Arl5b	75869	ADP-ribosylation factor-like 5B	5.56509361878916	5.7426126659689	15.8086616825542	0.000203738705172069	0.0598802268828977	47.3434723899464
ENSMUSG00000028680	Plk3	12795	polo like kinase 3	4.79138212182143	7.01108036120412	15.6937835742511	0.000213602726589608	0.0613525286054424	27.6917077376841
ENSMUSG00000029657	Hsph1	15505	heat shock 105kDa/110kDa protein 1	2.80426981860504	9.31033894559812	14.8817810205674	0.000299162640918617	0.0822210689128921	6.98504697837973
ENSMUSG00000027718	Il21	60505	interleukin 21	7.54086696794819	5.37207274051454	15.267324081444	0.000299269597245849	0.0822210689128921	186.220355187154
ENSMUSG00000042622	Maff	17133	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)	7.28488632630265	4.03869970941553	14.1209607195906	0.000411994024743037	0.110782563504309	155.944226014877
ENSMUSG00000089762	Ier5l	72500	immediate early response 5-like	5.41427647438343	5.34905865868765	14.053324225094	0.000423973083896261	0.111628579880853	42.6441658386887
ENSMUSG00000048546	Tob2	57259	transducer of ERBB2, 2	3.37672294491616	6.98097319458439	13.4332279859398	0.000552299184324682	0.140103707652273	10.3871138894575
ENSMUSG00000026864	Hspa5	14828	heat shock protein 5	2.01221747777724	9.87863192756769	13.4248157842108	0.000554295409290524	0.140103707652273	4.03401787817383
ENSMUSG00000024190	Dusp1	19252	dual specificity phosphatase 1	3.1715644257652	7.50098269590185	13.2649707798264	0.000593691776696947	0.147119150468549	9.01023307426331
ENSMUSG00000052684	Jun	16476	jun proto-oncogene	2.31772962111298	8.93163661986697	12.7414394981725	0.000744485566956786	0.180938626830767	4.98547035076141
ENSMUSG00000024014	Pim1	18712	proviral integration site 1	3.89592671805058	6.634462794502	12.0751472064096	0.000996293697860455	0.23756905195397	14.8864383447782
ENSMUSG00000011179	Odc1	18263	ornithine decarboxylase, structural 1	2.63153861063588	8.97400275882037	11.9429386091861	0.00105606436697652	0.247158175367579	6.19686530667522
ENSMUSG00000023944	Hsp90ab1	15516	heat shock protein 90 alpha (cytosolic), class B member 1	1.49754341228156	11.3597098590935	11.8721372791698	0.00108960244868759	0.250370831754795	2.82361504262762
ENSMUSG00000020423	Btg2	12227	B cell translocation gene 2, anti-proliferative	2.99341445877617	7.08953184340965	11.4531889532931	0.00131221421703118	0.296138629907858	7.96356522641586
ENSMUSG00000064357	ATP6	17705	ATP synthase F0 subunit 6	1.01327345955777	15.3972782450415	11.3202621654434	0.00139240148086217	0.308722279212913	2.01848583082127
ENSMUSG00000053641	Dennd4a	102442	DENN/MADD domain containing 4A	2.31113569950708	9.4573849465931	10.994657719971	0.00161124058652479	0.345446339612742	4.96273596251736
ENSMUSG00000027660	Skil	20482	SKI-like	2.82922419614261	8.09896405862736	10.9638205138256	0.00163375386336383	0.345446339612742	7.10691870266382
ENSMUSG00000042507	Elmsan1	238317	ELM2 and Myb/SANT-like domain containing 1	2.53789399617095	8.09461682522635	10.9164704771147	0.00166896548278623	0.345446339612742	5.8074063974641
ENSMUSG00000001627	Ifrd1	15982	interferon-related developmental regulator 1	4.34204895758463	6.83749362137411	10.8987607986646	0.00168233844204324	0.345446339612742	20.2808885690092
ENSMUSG00000056749	Nfil3	18030	nuclear factor, interleukin 3, regulated	4.39382742288591	6.0317399538516	10.882515396122	0.00169470430890885	0.345446339612742	21.0219912052206
ENSMUSG00000000078	Klf6	23849	Kruppel-like factor 6	2.23440031300747	8.16737989002964	10.6911783174169	0.00184771981921183	0.370658461511096	4.70567052987674
ENSMUSG00000023951	Vegfa	22339	vascular endothelial growth factor A	6.9334657364167	3.24775894690899	10.6079109235285	0.00191876328680038	0.378895787790363	122.230942509024
ENSMUSG00000022181	C6	12274	complement component 6	-7.99714388581109	-0.441798092795227	11.2912323250092	0.00203895356198681	0.396435309482913	-255.493696212728
ENSMUSG00000075271	Ttc30a1	78802	tetratricopeptide repeat domain 30A1	-8.57963049493637	-0.0206139905890453	11.170370890198	0.00213911250816394	0.406807739278774	-382.583407305848
ENSMUSG00000026475	Rgs16	19734	regulator of G-protein signaling 16	4.40865557482726	5.766256820494	10.3508699671507	0.00215667973822423	0.406807739278774	21.2391713455865
ENSMUSG00000025880	Smad7	17131	SMAD family member 7	2.71600185253412	6.97566063005569	10.1402220182997	0.00237464046588835	0.441333914822014	6.57049404304322
ENSMUSG00000031530	Dusp4	319520	dual specificity phosphatase 4	5.2023622133502	3.61405007474576	9.73945624557929	0.00285550696867183	0.519670303740043	36.8185833641426
ENSMUSG00000069114	Zbtb10	229055	zinc finger and BTB domain containing 10	4.89560143299762	5.88584325500052	9.72220017267276	0.00287837642520992	0.519670303740043	29.7661645433476
ENSMUSG00000056708	Ier5	15939	immediate early response 5	2.62034239854262	7.06728807901505	9.5977873991597	0.00304905214842012	0.536680678629453	6.14895990053513
ENSMUSG00000094271	Gm13290	545646	predicted gene 13290	-8.58130170616455	-0.0154952053960522	10.2832620081556	0.00305752562599467	0.536680678629453	-383.026846935831
ENSMUSG00000024044	Epb41l3	13823	erythrocyte membrane protein band 4.1 like 3	-8.28713783954563	2.41953639402946	9.68324673095896	0.00327051131538958	0.562844572684883	-312.375574532366
ENSMUSG00000063240	Olfr133	258828	olfactory receptor 133	8.32973289388454	-0.224766148636699	10.0947203627414	0.00330274348972714	0.562844572684883	321.73585094858
ENSMUSG00000026360	Rgs2	19735	regulator of G-protein signaling 2	3.16169984682002	7.77722842124391	9.38738298452076	0.00336228673528211	0.562844572684883	8.94883480655883
ENSMUSG00000079008	Gm14124	100216455	predicted gene 14124	-7.5088568199069	-0.757961168287018	10.0065671321504	0.00342457191447477	0.562844572684883	-182.134046269856
ENSMUSG00000042770	Hebp1	15199	heme binding protein 1	-7.11579289931146	-0.932481235588493	9.82615810462261	0.00342926349871309	0.562844572684883	-138.69701219637
ENSMUSG00000027806	Tsc22d2	72033	TSC22 domain family, member 2	3.40615805160261	6.64445403553811	9.17640963159583	0.00371044830270181	0.596583590884443	10.6012174681651
ENSMUSG00000091012	Vmn1r34	546901	vomeronasal 1 receptor 34	7.73639881247116	-0.641898688913817	9.8000939741243	0.00372923751225439	0.596583590884443	213.249538992363
ENSMUSG00000096718	Zfp781	331188	zinc finger protein 781	-7.93034479735753	-0.485263481845806	9.76684835301447	0.00378095950162968	0.597297077269949	-243.933619525749
ENSMUSG00000061589	Dot1l	208266	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	3.45426488104803	6.11952806720654	9.1055689372379	0.00383567825047342	0.598460515178803	10.9606760521263
ENSMUSG00000014361	Mertk	17289	c-mer proto-oncogene tyrosine kinase	-7.57286971497555	1.41484798906506	9.34456696094041	0.00393695836325187	0.601025258966956	-190.39736665785
ENSMUSG00000037405	Icam1	15894	intercellular adhesion molecule 1	3.22571706966732	7.00322610695031	9.0444815390281	0.00394723029706103	0.601025258966956	9.35486652753486
ENSMUSG00000058537	LOC100504180	100504180	double homeobox protein 4-like	7.53825264166169	-0.544799834442606	9.4449278577358	0.00403631356533701	0.607272986175347	185.883208446528
ENSMUSG00000017057	Il13ra1	16164	interleukin 13 receptor, alpha 1	-7.32107735538589	-0.244396789071182	9.26147076172165	0.0041349823491055	0.614798905035239	-159.905677783165
ENSMUSG00000049362	Olfr173	259002	olfactory receptor 173	7.41609167457134	-0.838295197259186	9.48268426023897	0.00425585832421293	0.616923841300025	170.79141813881
ENSMUSG00000063376	Ifna13	230396	interferon alpha 13	6.7174010165323	-1.22414950971012	9.47615631886725	0.00426749493932636	0.616923841300025	105.229909980735
ENSMUSG00000019505	Ubb	22187	ubiquitin B	1.15697527097354	12.7071442328567	8.86471306432498	0.00429571910384572	0.616923841300025	2.22989421483447
ENSMUSG00000045817	Zfp36l2	12193	zinc finger protein 36, C3H type-like 2	1.88574605130626	8.95613130664869	8.80304537016941	0.00442258967145217	0.627527488358854	3.69543974710864
ENSMUSG00000026981	Il1rn	16181	interleukin 1 receptor antagonist	-6.75523191382658	2.96003005244882	8.85001675247134	0.00454838978118139	0.627527488358854	-108.025785698871
ENSMUSG00000028214	Gem	14579	GTP binding protein (gene overexpressed in skeletal muscle)	3.60431454050314	6.9861132747118	8.74311183004252	0.00454967019543047	0.627527488358854	12.1620501671743
ENSMUSG00000024421	Lama3	16774	laminin, alpha 3	6.81472216898041	-0.318457939063959	9.06442314026521	0.00456816972060568	0.627527488358854	112.573400494034
ENSMUSG00000016529	Il10	16153	interleukin 10	7.68832873453942	3.29695987901071	8.71613370456674	0.00469909614452764	0.638571796500434	206.261212126771
ENSMUSG00000040128	Pnrc1	108767	proline-rich nuclear receptor coactivator 1	2.17975893370963	7.67309863625825	8.6241296216923	0.00481346396924259	0.647154868545616	4.53077841014045
ENSMUSG00000028197	Col24a1	71355	collagen, type XXIV, alpha 1	6.58144162219434	-1.29005508190725	9.1637444332851	0.00486647647777593	0.64739504974876	95.7659989001664
ENSMUSG00000044139	Prss53	330657	protease, serine 53	-6.24859440507206	-1.41973852727356	9.08469390818368	0.00503198215871727	0.655139498353515	-76.0351394289993
ENSMUSG00000022462	Slc38a2	67760	solute carrier family 38, member 2	2.78561588186142	7.38264449478367	8.52825381105742	0.00503771553584576	0.655139498353515	6.89531223604343
ENSMUSG00000049516	Spty2d1	101685	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	2.92990354038023	7.67627257561854	8.47799100113823	0.00515964425879933	0.655139498353515	7.62059444893575
ENSMUSG00000021701	Plk2	20620	polo like kinase 2	5.22693346127701	5.89991603053194	8.44764888733845	0.00523474796863994	0.655139498353515	37.4510292036336
ENSMUSG00000022103	Gfra2	14586	glial cell line derived neurotrophic factor family receptor alpha 2	-6.64806838679043	-0.545533387899327	8.62886351522323	0.00526045367106443	0.655139498353515	-100.292393888026
ENSMUSG00000022218	Tgm1	21816	transglutaminase 1, K polypeptide	-6.15586445567821	-1.45571111082585	8.94251097541963	0.00534511975711331	0.655139498353515	-71.3016943892172
ENSMUSG00000047562	Mmp10	17384	matrix metallopeptidase 10	6.36442796773631	-1.40298316595371	8.93329960073643	0.00536611791370157	0.655139498353515	82.3917492724444
ENSMUSG00000034394	Lif	16878	leukemia inhibitory factor	7.31438850692118	0.867089614606648	8.48792192350625	0.00538199223707116	0.655139498353515	159.166014059174
ENSMUSG00000035202	Lars2	102436	leucyl-tRNA synthetase, mitochondrial	0.871390758965874	14.5479722041284	8.38225307981103	0.00540055526921447	0.655139498353515	1.82942561818787
ENSMUSG00000095730	Vmn2r29	76229	vomeronasal 2, receptor 29	-7.90857870505359	-0.491737473252502	8.89986699858374	0.0054430801809716	0.655139498353515	-240.280990355072
ENSMUSG00000036353	P2ry12	70839	purinergic receptor P2Y, G-protein coupled 12	-6.68971783598489	4.23354533779522	8.49464396022691	0.00554378876031004	0.660966059932059	-103.229953368646
ENSMUSG00000042406	Atf4	11911	activating transcription factor 4	3.06780247241191	8.13380653921013	8.24719026293462	0.00576073910933088	0.679611933158064	8.38495169408685
ENSMUSG00000071341	Egr4	13656	early growth response 4	6.62931723422227	0.450752285695757	8.42293603864036	0.00583530923984859	0.679611933158064	98.9972973174914
ENSMUSG00000064351	COX1	17708	cytochrome c oxidase subunit I	0.768323992389863	16.0894754119527	8.21099294595752	0.00586150504148037	0.679611933158064	1.70328988787381
ENSMUSG00000036896	C1qc	12262	complement component 1, q subcomponent, C chain	-7.62354718857406	2.4266833244581	8.22314483928306	0.0060929993306537	0.69329884161575	-197.204298505422
ENSMUSG00000098905	Zfp953	629016	zinc finger protein 953	-7.46829789616866	-0.783997006514904	8.62703458355846	0.00611745561881376	0.69329884161575	-177.084962284467
ENSMUSG00000040828	Catsperd	106757	cation channel sperm associated auxiliary subunit delta	6.34961301981352	-1.39685458028529	8.610221593683	0.00616186055306871	0.69329884161575	81.5500027126332
ENSMUSG00000033278	Ptprm	19274	protein tyrosine phosphatase, receptor type, M	-6.01961432543624	-1.51086839579272	8.59626523872814	0.00619898473671306	0.69329884161575	-64.8760611202886
ENSMUSG00000030748	Il4ra	16190	interleukin 4 receptor, alpha	2.25916557937081	7.4718213049705	8.04721885771539	0.00634116778609318	0.702979635795136	4.78714524623912
ENSMUSG00000056133	Gm9992	667055	predicted gene 9992	6.17400084988402	-1.46635058937559	8.44754888899779	0.00660989684542991	0.72639892463081	72.2036993320215
ENSMUSG00000070942	Il1rl2	107527	interleukin 1 receptor-like 2	-6.17612067209998	-1.40968103136989	8.20298040282094	0.0069552910997834	0.757766973440195	-72.3098697320062
ENSMUSG00000024232	Bambi	68010	BMP and activin membrane-bound inhibitor	5.72896191038224	3.72842821830242	7.89505277947154	0.0071145193393419	0.768489704364127	53.038273567567
ENSMUSG00000062312	Erbb2	13866	erb-b2 receptor tyrosine kinase 2	-6.02648787345372	-1.50940523607261	8.2301580031939	0.00726431874528233	0.778020850024391	-65.1858928482151
ENSMUSG00000026342	Slc35f5	74150	solute carrier family 35, member F5	-6.94892547145174	-1.03303319319288	7.99772432884496	0.00762555900248932	0.809847182129916	-123.547796631831
ENSMUSG00000010175	Prox1	19130	prospero homeobox 1	6.56314566879835	-0.439558325363548	7.93816752049033	0.00783277521291687	0.81108726011555	94.5591832201573
ENSMUSG00000027072	Prg3	53856	proteoglycan 3	-6.29161261109034	-1.40102663865367	8.05219837152983	0.00785213213945939	0.81108726011555	-78.3364915679997
ENSMUSG00000027368	Dusp2	13537	dual specificity phosphatase 2	2.88474509567297	6.67639652022598	7.59516127662289	0.00789249597922713	0.81108726011555	7.38575340972481
ENSMUSG00000020275	Rel	19696	reticuloendotheliosis oncogene	3.91069150932638	6.38089886963134	7.59478317638752	0.00789394943774431	0.81108726011555	15.039570993241
ENSMUSG00000096233	Gm13238	236069	carnitine deficiency-associated gene expressed in ventricle 3 pseudogene	-7.10903165798433	0.167731699490397	7.82993337817954	0.00822498856985679	0.832270594888517	-138.048524511134
ENSMUSG00000089727	Klra8	16639	killer cell lectin-like receptor, subfamily A, member 8	-7.20661755060238	4.305189428181	7.86454547082769	0.00823182658340438	0.832270594888517	-147.709371424586
ENSMUSG00000072647	Adam1a	280668	a disintegrin and metallopeptidase domain 1a	-6.87773696368443	1.16600340080029	7.62197837250547	0.00832893654774899	0.83343937965976	-117.599406068139
ENSMUSG00000041046	Ramp3	56089	receptor (calcitonin) activity modifying protein 3	6.79250022708086	0.577856208276376	7.51608575000837	0.00837528099515663	0.83343937965976	110.852709793691
ENSMUSG00000074449	Gm15319	100040599	predicted gene 15319	5.66553535881462	-1.65648416946038	7.87645152291093	0.00848334307653159	0.837597576571924	50.757016286922
ENSMUSG00000045521	Tssk2	22115	testis-specific serine kinase 2	-5.74543375262325	-1.60896727277316	7.82253125654584	0.00868782924774865	0.846301206741106	-53.6473034925847
ENSMUSG00000053846	Lipg	16891	lipase, endothelial	6.51717329911956	-0.444098796373903	7.60006211886388	0.00876931054179773	0.846301206741106	91.5934989962926
ENSMUSG00000023084	Lrrc71	74485	leucine rich repeat containing 71	-6.47015454464396	-0.657247471019802	7.57208091155855	0.00880520682550058	0.846301206741106	-88.6565025286404
ENSMUSG00000028599	Tnfrsf1b	21938	tumor necrosis factor receptor superfamily, member 1b	2.48900703208748	7.36635589878637	7.35138582827249	0.00889087457644913	0.846301206741106	5.61391426783256
ENSMUSG00000056204	Pgpep1	66522	pyroglutamyl-peptidase I	-5.62341496937285	-1.47983075855794	7.5336776457698	0.0089644305331731	0.846301206741106	-49.2965565197381
ENSMUSG00000026358	Rgs1	50778	regulator of G-protein signaling 1	2.35733551088172	8.14624941178289	7.32699252896549	0.00899787130911899	0.846301206741106	5.12423098983334
ENSMUSG00000032487	Ptgs2	19225	prostaglandin-endoperoxide synthase 2	7.84200851607877	1.19489067509562	7.38293749527152	0.00908790293319175	0.846301206741106	229.445629479456
ENSMUSG00000037580	Gch1	14528	GTP cyclohydrolase 1	4.02902112849779	5.20374444207836	7.30237898093571	0.00910721349238728	0.846301206741106	16.3251136301041
ENSMUSG00000053560	Ier2	15936	immediate early response 2	2.44901825571125	6.62190968254177	7.25468485155413	0.00932310217271042	0.854412814661424	5.46044396698691
ENSMUSG00000028773	Fabp3	14077	fatty acid binding protein 3, muscle and heart	-5.71152158724616	-1.62396217136935	7.66178142662813	0.00932971739383419	0.854412814661424	-52.40096907255
ENSMUSG00000085442	LOC108168233	108168233	60S ribosomal protein L23a pseudogene	-6.49697769624018	3.26224043796218	7.23033539644811	0.00978252832905827	0.876514165416801	-90.3202576353065
ENSMUSG00000037211	Spry1	24063	sprouty RTK signaling antagonist 1	5.12618258721467	3.92635538190199	7.15507818913722	0.00979160295171145	0.876514165416801	34.9248638703096
ENSMUSG00000048078	Tenm4	23966	teneurin transmembrane protein 4	-6.26254950342079	1.32464395226875	7.30285695638601	0.0098325245709111	0.876514165416801	-76.7741911862627
ENSMUSG00000020205	Phlda1	21664	pleckstrin homology like domain, family A, member 1	4.82118328518411	3.52647366847747	7.13369375408409	0.00989539144760715	0.876514165416801	28.2696729005386
ENSMUSG00000068859	Sp9	381373	trans-acting transcription factor 9	6.45922743306749	0.760397587719776	7.24681797836668	0.00995408563693211	0.876514165416801	87.9875461839412
ENSMUSG00000056755	Grm7	108073	glutamate receptor, metabotropic 7	6.09297665721973	-1.29798206146231	7.38127805286234	0.0099871846668792	0.876514165416801	68.2603855124663
ENSMUSG00000021690	Jmy	57748	junction-mediating and regulatory protein	2.28754793496672	7.77001884379424	7.06489510010033	0.0102372661797883	0.888106089192105	4.88225596775921
ENSMUSG00000031906	Smpd3	58994	sphingomyelin phosphodiesterase 3, neutral	5.50723014957711	1.05963858718359	7.21321429611038	0.0102598108104168	0.888106089192105	45.4822004662165
ENSMUSG00000064345	ND2	17717	NADH dehydrogenase subunit 2	0.969372588406598	13.2080645852634	7.03731926457268	0.0103777822616074	0.891115449076526	1.95798890298384
ENSMUSG00000026011	Ctla4	12477	cytotoxic T-lymphocyte-associated protein 4	3.64868694468679	5.58198393164358	7.03671689089167	0.0105248716806755	0.891115449076526	12.5419254547713
ENSMUSG00000028011	Tdo2	56720	tryptophan 2,3-dioxygenase	-5.43150176224367	-1.71297488207536	7.38430355686582	0.010561625150063	0.891115449076526	-43.1563743806351
ENSMUSG00000006445	Epha2	13836	Eph receptor A2	6.03925001808268	-0.73702740932145	7.13434959700549	0.0105766195095331	0.891115449076526	65.7650881784198
ENSMUSG00000008540	Mgst1	56615	microsomal glutathione S-transferase 1	-6.04825589890358	-1.493483186053	7.30200851666092	0.0109600157770092	0.909851877430794	-66.1769042472291
ENSMUSG00000006462	A530013C23Rik	329562	RIKEN cDNA A530013C23 gene	5.50284227024229	-1.03478947656239	7.10550177663234	0.0110522765276709	0.909851877430794	45.3440789519652
ENSMUSG00000034783	Cd207	246278	CD207 antigen	-5.67158401575823	-1.63821111379977	7.28205885699414	0.0110590225775643	0.909851877430794	-50.9702673628023
ENSMUSG00000040809	Chil3	12655	chitinase-like 3	-6.2380099604149	4.33382897249882	7.01001935410941	0.011151361063984	0.909851877430794	-75.4793430148319
ENSMUSG00000044708	Kcnj10	16513	potassium inwardly-rectifying channel, subfamily J, member 10	-5.70631544327663	-0.999831312257783	7.1629707369635	0.0111589682704362	0.909851877430794	-52.212214454251
ENSMUSG00000029313	Aff1	17355	AF4/FMR2 family, member 1	1.98232084080097	7.69697419191401	6.8340158676313	0.0114788528846497	0.926356199938041	3.95128207329066
ENSMUSG00000073409	H2-Q8	15019	histocompatibility 2, Q region locus 8	1.48178115454648	10.3101178359891	6.82892089033717	0.0115079857089945	0.926356199938041	2.79293336684682
ENSMUSG00000023019	Gpd1	14555	glycerol-3-phosphate dehydrogenase 1 (soluble)	-5.48580243724557	-1.38500588601715	6.96456695084477	0.0117220479800817	0.936421976116423	-44.8116653357858
ENSMUSG00000023067	Cdkn1a	12575	cyclin-dependent kinase inhibitor 1A (P21)	5.62333374439614	2.77398521411895	6.78178923242011	0.0117812228360905	0.936421976116423	49.2937811591621
ENSMUSG00000033590	Myo5c	208943	myosin VC	6.27172160225664	0.18057602974709	6.98892047280083	0.0120978229466323	0.955321107870871	77.2638467647713
